"SUB","Subject","LOCATION","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PISA_T1D","Standard error on the mathematics scale in PISA 2012: men","BEL","Belgium","2012","2012","SE","Standard-error ","0","units",,,2.888658993,,
"PISA_T1A","Mean scores on the mathematics scale in PISA 2012: women","BEL","Belgium","2012","2012","AVSCORE","Average score","0","units",,,508.9346117,,
"PISA_T1B","Standard error on the mathematics scale in PISA 2012: women","BEL","Belgium","2012","2012","SE","Standard-error ","0","units",,,2.561950836,,
"PISA_T1G","Mean scores on the reading scale in PISA  2012: men","BEL","Belgium","2012","2012","SE","Standard-error ","0","units",,,492.7552234,,
"PISA_T1H","Standard error on the reading scale in PISA 2012: men","BEL","Belgium","2012","2012","AVSCORE","Average score","0","units",,,3.038302804,,
"PISA_T1E","Mean scores on the reading scale in PISA 2012: women","BEL","Belgium","2012","2012","AVSCORE","Average score","0","units",,,524.602442,,
"PISA_T1F","Standard error on the reading scale in PISA 2012: women","BEL","Belgium","2012","2012","SE","Standard-error ","0","units",,,2.708325081,,
"PISA_T1K","Mean scores on the science scale in PISA 2012: men","BEL","Belgium","2012","2012","AVSCORE","Average score","0","units",,,506.8203981,,
"PISA_T1L","Standard error on the science scale in PISA 2012: men","BEL","Belgium","2012","2012","SE","Standard-error ","0","units",,,3.018333767,,
"PISA_T1I","Mean scores on the science scale in PISA 2012: women","BEL","Belgium","2012","2012","AVSCORE","Average score","0","units",,,502.8999001,,
"PISA_T1J","Standard error on the science scale in PISA 2012: women","BEL","Belgium","2012","2012","SE","Standard-error ","0","units",,,2.635282684,,
"EXEDULV_T1A","Expenditure per student in pre-primary education","BEL","Belgium","2010","2010","USD","US Dollar","0","units","2010","2010",6024.05,,
"EXEDULV_T1B","Expenditure per student in primary education","BEL","Belgium","2010","2010","USD","US Dollar","0","units","2010","2010",8851.62,,
"EXEDULV_T1C","Expenditure per student in secondary education","BEL","Belgium","2010","2010","USD","US Dollar","0","units","2010","2010",11003.94,,
"EXEDULV_T1D","Expenditure in primary, secondary and post-secondary non-tertiary education ","BEL","Belgium","2010","2010","IDX","Index","0","units","2005_100","2005=100",93.78,,
"EXEDULV_T1E","Number of students in primary, secondary and post-secondary non-tertiary education","BEL","Belgium","2010","2010","IDX","Index","0","units","2005_100","2005=100",95.45,,
"EXEDULV_T1F","Expenditure per student in primary, secondary and post-secondary non-tertiary education","BEL","Belgium","2010","2010","IDX","Index","0","units","2005_100","2005=100",120.52,,
"EXEDULV_T1G","Share of public sources","BEL","Belgium","2010","2010","PC","Percentage","0","units",,,95.99,,
"EXEDULV_T1H","Share of private sources","BEL","Belgium","2010","2010","PC","Percentage","0","units",,,4,,
"EDUTEREXPND_T1A","Expenditures on tertiary education institutions, spending per student","BEL","Belgium","2010","2010","USD","US Dollar","0","units","2010","2010",15178.73,,
"EDUTEREXPND_T1B","Expenditure on tertiary educational institutions, index","BEL","Belgium","2010","2010","IDX","Index","0","units","2005_100","2005=100",124.04,,
"EDUTEREXPND_T1C","Expenditure on tertiary educational institutions,number of students","BEL","Belgium","2010","2010","IDX","Index","0","units","2005_100","2005=100",112.36,,
"EDUTEREXPND_T1D","Expenditure on tertiary educational institutions, per student, index","BEL","Belgium","2010","2010","IDX","Index","0","units","2005_100","2005=100",110.39,,
"EDUTEREXPND_T1E","Expenditure on tertiary educational institutions, share of public sources","BEL","Belgium","2010","2010","PC","Percentage","0","units",,,89.77,,
"EDUTEREXPND_T1F","Expenditure on tertiary educational institutions, share of private sources","BEL","Belgium","2010","2010","PC","Percentage","0","units",,,10.22,,
"GOVDEFCT_T1","General government net lending","BEL","Belgium","2006","2006","PC","Percentage","0","units",,,0.31104448,,
"GOVDEFCT_T1","General government net lending","BEL","Belgium","2007","2007","PC","Percentage","0","units",,,-0.0963328,,
"GOVDEFCT_T1","General government net lending","BEL","Belgium","2008","2008","PC","Percentage","0","units",,,-1.0561097,,
"GOVDEFCT_T1","General government net lending","BEL","Belgium","2009","2009","PC","Percentage","0","units",,,-5.6430729,,
"GOVDEFCT_T1","General government net lending","BEL","Belgium","2010","2010","PC","Percentage","0","units",,,-3.869399,,
"GOVDEFCT_T1","General government net lending","BEL","Belgium","2011","2011","PC","Percentage","0","units",,,-3.8697229,,
"GOVDEFCT_T1","General government net lending","BEL","Belgium","2012","2012","PC","Percentage","0","units",,,-4.0641054,,
"GOVDEFCT_T2","General government revenues","BEL","Belgium","2006","2006","PC","Percentage","0","units",,,48.786434,,
"GOVDEFCT_T2","General government revenues","BEL","Belgium","2007","2007","PC","Percentage","0","units",,,48.144455,,
"GOVDEFCT_T2","General government revenues","BEL","Belgium","2008","2008","PC","Percentage","0","units",,,48.7407,,
"GOVDEFCT_T2","General government revenues","BEL","Belgium","2009","2009","PC","Percentage","0","units",,,48.0956,,
"GOVDEFCT_T2","General government revenues","BEL","Belgium","2010","2010","PC","Percentage","0","units",,,48.704278,,
"GOVDEFCT_T2","General government revenues","BEL","Belgium","2011","2011","PC","Percentage","0","units",,,49.594702,,
"GOVDEFCT_T2","General government revenues","BEL","Belgium","2012","2012","PC","Percentage","0","units",,,50.967141,,
"GOVDEFCT_T3","General government expenditures","BEL","Belgium","2006","2006","PC","Percentage","0","units",,,48.47539,,
"GOVDEFCT_T3","General government expenditures","BEL","Belgium","2007","2007","PC","Percentage","0","units",,,48.240787,,
"GOVDEFCT_T3","General government expenditures","BEL","Belgium","2008","2008","PC","Percentage","0","units",,,49.79681,,
"GOVDEFCT_T3","General government expenditures","BEL","Belgium","2009","2009","PC","Percentage","0","units",,,53.738673,,
"GOVDEFCT_T3","General government expenditures","BEL","Belgium","2010","2010","PC","Percentage","0","units",,,52.573677,,
"GOVDEFCT_T3","General government expenditures","BEL","Belgium","2011","2011","PC","Percentage","0","units",,,53.464425,,
"GOVDEFCT_T3","General government expenditures","BEL","Belgium","2012","2012","PC","Percentage","0","units",,,55.031247,,
"GOVDEBT_T1","General government debt","BEL","Belgium","2006","2006","PC","Percentage","0","units",,,91.62022,,
"GOVDEBT_T1","General government debt","BEL","Belgium","2007","2007","PC","Percentage","0","units",,,87.87861,,
"GOVDEBT_T1","General government debt","BEL","Belgium","2008","2008","PC","Percentage","0","units",,,92.69399,,
"GOVDEBT_T1","General government debt","BEL","Belgium","2009","2009","PC","Percentage","0","units",,,99.83932,,
"GOVDEBT_T1","General government debt","BEL","Belgium","2010","2010","PC","Percentage","0","units",,,99.63857,,
"GOVDEBT_T1","General government debt","BEL","Belgium","2011","2011","PC","Percentage","0","units",,,102.1227,,
"GOVDEBT_T1","General government debt","BEL","Belgium","2012","2012","PC","Percentage","0","units",,,104.1943,,
"GENGOVDISTRI_T1A","Structure of central government expenditures, general public services","BEL","Belgium","2011","2011","PC","Percentage","0","units",,,67.8,,
"GENGOVDISTRI_T1C","Structure of central government expenditures, public order and safety","BEL","Belgium","2011","2011","PC","Percentage","0","units",,,3.7,,
"GENGOVEXPEND_T1A","General government revenues per capita","BEL","Belgium","2007","2007","USD","US Dollar","0","units",,,17163,,
"GENGOVEXPEND_T1A","General government revenues per capita","BEL","Belgium","2009","2009","USD","US Dollar","0","units",,,17595,,
"GENGOVEXPEND_T1A","General government revenues per capita","BEL","Belgium","2011","2011","USD","US Dollar","0","units",,,19240,,
"GENGOVEXPEND_T1B","General government expenditures per capita","BEL","Belgium","2007","2007","USD","US Dollar","0","units",,,17197,,
"GENGOVEXPEND_T1B","General government expenditures per capita","BEL","Belgium","2009","2009","USD","US Dollar","0","units",,,19658,,
"GENGOVEXPEND_T1B","General government expenditures per capita","BEL","Belgium","2011","2011","USD","US Dollar","0","units",,,20748,,
"GENGOVPROD_T1A","Production costs for general government, compensation of employees","BEL","Belgium","2011","2011","PC","Percentage","0","units",,,12.6,,
"GENGOVPROD_T1B","Production costs for general government, costs of goods and services used and financed by general government","BEL","Belgium","2011","2011","PC","Percentage","0","units",,,11.7,,
"GENGOVPROD_T1C","Production costs for general government, consumption of fixed capital","BEL","Belgium","2011","2011","PC","Percentage","0","units",,,1.7,,
"GENGOVPROD_T1D","Production costs for general government, total","BEL","Belgium","2011","2011","PC","Percentage","0","units",,,26,,
"SOCEXPND_T1A","Public social expenditure","BEL","Belgium","2008","2008","PC","Percentage","0","units",,,27.3,,
"SOCEXPND_T1A","Public social expenditure","BEL","Belgium","2009","2009","PC","Percentage","0","units",,,29.7,,
"SOCEXPND_T1A","Public social expenditure","BEL","Belgium","2010","2010","PC","Percentage","0","units",,,29.489,,
"SOCEXPND_T1A","Public social expenditure","BEL","Belgium","2011","2011","PC","Percentage","0","units",,,29.733,,
"SOCEXPND_T1A","Public social expenditure","BEL","Belgium","2012","2012","PC","Percentage","0","units",,,30.527,,
"SOCEXPND_T1A","Public social expenditure","BEL","Belgium","2013","2013","PC","Percentage","0","units",,,30.728,,
"SOCEXPND_T1C","Net social expenditure","BEL","Belgium","2009","2009","PC","Percentage","0","units",,,28.137,,
"PENSION_T1A","Public pension expenditure","BEL","Belgium","2006","2006","PC","Percentage","0","units",,,8.92,,
"PENSION_T1A","Public pension expenditure","BEL","Belgium","2007","2007","PC","Percentage","0","units",,,8.835,,
"PENSION_T1A","Public pension expenditure","BEL","Belgium","2008","2008","PC","Percentage","0","units",,,9.376,,
"PENSION_T1A","Public pension expenditure","BEL","Belgium","2009","2009","PC","Percentage","0","units",,,10.04,,
"PENSION_T1B","Private pension expenditure","BEL","Belgium","2007","2007","PC","Percentage","0","units",,,2.712,,
"PENSION_T1B","Private pension expenditure","BEL","Belgium","2008","2008","PC","Percentage","0","units",,,2.606,,
"PENSION_T1B","Private pension expenditure","BEL","Belgium","2009","2009","PC","Percentage","0","units",,,3.229,,
"PENSION_T1B","Private pension expenditure","BEL","Belgium","2010","2010","PC","Percentage","0","units",,,2.894,,
"PENSION_T1B","Private pension expenditure","BEL","Belgium","2011","2011","PC","Percentage","0","units",,,3.703,,
"FISHSUPP_T1","Government financial transfers to fishing","BEL","Belgium","2006","2006","USD","US Dollar","3","thousands",,,7131.94398,,
"FISHSUPP_T1","Government financial transfers to fishing","BEL","Belgium","2007","2007","USD","US Dollar","3","thousands",,,3288.224392,,
"FISHSUPP_T1","Government financial transfers to fishing","BEL","Belgium","2008","2008","USD","US Dollar","3","thousands",,,1267.576587,,
"FISHSUPP_T1","Government financial transfers to fishing","BEL","Belgium","2009","2009","USD","US Dollar","3","thousands",,,13578.79125,,
"FISHSUPP_T1","Government financial transfers to fishing","BEL","Belgium","2010","2010","USD","US Dollar","3","thousands",,,10546.3003,,
"FISHSUPP_T1","Government financial transfers to fishing","BEL","Belgium","2011","2011","USD","US Dollar","3","thousands",,,2866.050322,,
"FISHSUPP_T1","Government financial transfers to fishing","BEL","Belgium","2012","2012","USD","US Dollar","3","thousands",,,6178.103241,,
"ODA_T1A","Net official development assistance, as a percentage of gross national income","BEL","Belgium","2007","2007","PC","Percentage","0","units",,,0.426106797,,
"ODA_T1A","Net official development assistance, as a percentage of gross national income","BEL","Belgium","2008","2008","PC","Percentage","0","units",,,0.478601153,,
"ODA_T1A","Net official development assistance, as a percentage of gross national income","BEL","Belgium","2009","2009","PC","Percentage","0","units",,,0.549980407,,
"ODA_T1A","Net official development assistance, as a percentage of gross national income","BEL","Belgium","2010","2010","PC","Percentage","0","units",,,0.639710926,,
"ODA_T1A","Net official development assistance, as a percentage of gross national income","BEL","Belgium","2011","2011","PC","Percentage","0","units",,,0.536291939,,
"ODA_T1A","Net official development assistance, as a percentage of gross national income","BEL","Belgium","2012","2012","PC","Percentage","0","units",,,0.47459907,,
"ODA_T1B","Net official development assistance, millions of US dollars","BEL","Belgium","2007","2007","USD","US Dollar","6","millions",,,1950.7,,
"ODA_T1B","Net official development assistance, millions of US dollars","BEL","Belgium","2008","2008","USD","US Dollar","6","millions",,,2385.64,,
"ODA_T1B","Net official development assistance, millions of US dollars","BEL","Belgium","2009","2009","USD","US Dollar","6","millions",,,2609.6,,
"ODA_T1B","Net official development assistance, millions of US dollars","BEL","Belgium","2010","2010","USD","US Dollar","6","millions",,,3003.93,,
"ODA_T1B","Net official development assistance, millions of US dollars","BEL","Belgium","2011","2011","USD","US Dollar","6","millions",,,2807.41,,
"ODA_T1B","Net official development assistance, millions of US dollars","BEL","Belgium","2012","2012","USD","US Dollar","6","millions",,,2314.86,,
"TOTALTAX_T1","Total tax revenue","BEL","Belgium","2006","2006","PC","Percentage","0","units",,,44.106,,
"TOTALTAX_T1","Total tax revenue","BEL","Belgium","2007","2007","PC","Percentage","0","units",,,43.604,,
"TOTALTAX_T1","Total tax revenue","BEL","Belgium","2008","2008","PC","Percentage","0","units",,,43.953,,
"TOTALTAX_T1","Total tax revenue","BEL","Belgium","2009","2009","PC","Percentage","0","units",,,43.102,,
"TOTALTAX_T1","Total tax revenue","BEL","Belgium","2010","2010","PC","Percentage","0","units",,,43.535,,
"TOTALTAX_T1","Total tax revenue","BEL","Belgium","2011","2011","PC","Percentage","0","units",,,44.055,,
"TOTALTAX_T1","Total tax revenue","BEL","Belgium","2012","2012","PC","Percentage","0","units",,,45.283,,
"TOTALTAX_T2","Taxes on income and profits","BEL","Belgium","2006","2006","PC","Percentage","0","units",,,15.864,,
"TOTALTAX_T2","Taxes on income and profits","BEL","Belgium","2007","2007","PC","Percentage","0","units",,,15.64,,
"TOTALTAX_T2","Taxes on income and profits","BEL","Belgium","2008","2008","PC","Percentage","0","units",,,15.849,,
"TOTALTAX_T2","Taxes on income and profits","BEL","Belgium","2009","2009","PC","Percentage","0","units",,,14.598,,
"TOTALTAX_T2","Taxes on income and profits","BEL","Belgium","2010","2010","PC","Percentage","0","units",,,14.963,,
"TOTALTAX_T2","Taxes on income and profits","BEL","Belgium","2011","2011","PC","Percentage","0","units",,,15.378,,
"TOTALTAX_T2","Taxes on income and profits","BEL","Belgium","2012","2012","PC","Percentage","0","units",,,15.722,,
"TOTALTAX_T3","Taxes on goods and services","BEL","Belgium","2006","2006","PC","Percentage","0","units",,,11.144,,
"TOTALTAX_T3","Taxes on goods and services","BEL","Belgium","2007","2007","PC","Percentage","0","units",,,10.847,,
"TOTALTAX_T3","Taxes on goods and services","BEL","Belgium","2008","2008","PC","Percentage","0","units",,,10.705,,
"TOTALTAX_T3","Taxes on goods and services","BEL","Belgium","2009","2009","PC","Percentage","0","units",,,10.753,,
"TOTALTAX_T3","Taxes on goods and services","BEL","Belgium","2010","2010","PC","Percentage","0","units",,,10.996,,
"TOTALTAX_T3","Taxes on goods and services","BEL","Belgium","2011","2011","PC","Percentage","0","units",,,10.898,,
"TOTALTAX_T3","Taxes on goods and services","BEL","Belgium","2012","2012","PC","Percentage","0","units",,,11.292,,
"TAXAPW_T1","Taxes on the average worker","BEL","Belgium","2006","2006","PC","Percentage","0","units",,,55.486,,
"TAXAPW_T1","Taxes on the average worker","BEL","Belgium","2007","2007","PC","Percentage","0","units",,,55.56,,
"TAXAPW_T1","Taxes on the average worker","BEL","Belgium","2008","2008","PC","Percentage","0","units",,,55.883,,
"TAXAPW_T1","Taxes on the average worker","BEL","Belgium","2009","2009","PC","Percentage","0","units",,,55.654,,
"TAXAPW_T1","Taxes on the average worker","BEL","Belgium","2010","2010","PC","Percentage","0","units",,,55.932,,
"TAXAPW_T1","Taxes on the average worker","BEL","Belgium","2011","2011","PC","Percentage","0","units",,,56.087,,
"TAXAPW_T1","Taxes on the average worker","BEL","Belgium","2012","2012","PC","Percentage","0","units",,,56.048,,
"LIFEEXPY_T1A","Life expectancy at birth: women","BEL","Belgium","2011","2011","YR","Years","0","units",,,83.2,,
"LIFEEXPY_T1B","Life expectancy at birth: men","BEL","Belgium","2011","2011","YR","Years","0","units",,,77.8,,
"LIFEEXPY_T1C","Life expectancy at birth: total","BEL","Belgium","2011","2011","YR","Years","0","units",,,80.5,,
"PPHLTHXP_T1A","Public expenditure on health","BEL","Belgium","2011","2011","PC","Percentage","0","units",,,7.9813,,
"PPHLTHXP_T1C","Total expenditure on health","BEL","Belgium","2011","2011","PC","Percentage","0","units",,,10.5139,,
"MATHTREND_T1A","Mean score in mathematics","CAN","Canada","2012","2012","AVSCORE","Average score","0","units",,,518.0785194,,
"MATHTREND_T1B","Annualised change in mathematics across PISA assessments","CAN","Canada","2012","2012","AVGRW","Average growth rate","0","units",,,-1.442757613,,
"GREENHOUSE","Greenhouse gas emissions","CAN","Canada","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","thousands",,,727196.042,,
"GREENHOUSE","Greenhouse gas emissions","CAN","Canada","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","thousands",,,748839.981,,
"GREENHOUSE","Greenhouse gas emissions","CAN","Canada","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","thousands",,,730915.734,,
"GREENHOUSE","Greenhouse gas emissions","CAN","Canada","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","thousands",,,689030.171,,
"GREENHOUSE","Greenhouse gas emissions","CAN","Canada","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","thousands",,,700849.285,,
"GREENHOUSE","Greenhouse gas emissions","CAN","Canada","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","thousands",,,701791.222,,
"MATHTREND_T1C","All students","CAN","Canada","2012","2012","AVGRW","Average growth rate","0","units",,,-14.41633649,,
"MATHTREND_T1D","Boys","CAN","Canada","2012","2012","AVGRW","Average growth rate","0","units",,,-17.63396361,,
"MATHTREND_T1E","Girls","CAN","Canada","2012","2012","AVGRW","Average growth rate","0","units",,,-16.58331354,,
"MATHTREND_T1F","Share of students below proficiency Level 2","CAN","Canada","2012","2012","AVGRW","Average growth rate","0","units",,,3.708637282,,
"MATHTREND_T1G","Share of students at proficiency Level 5 or above","CAN","Canada","2012","2012","AVGRW","Average growth rate","0","units",,,-3.902861334,,
"EVOPOP_T1","Population levels","CAN","Canada","2006","2006","HAB","Inhabitants","3","thousands",,,32576.07,,
"EVOPOP_T1","Population levels","CAN","Canada","2007","2007","HAB","Inhabitants","3","thousands",,,32927.52,,
"EVOPOP_T1","Population levels","CAN","Canada","2008","2008","HAB","Inhabitants","3","thousands",,,33317.66,,
"EVOPOP_T1","Population levels","CAN","Canada","2009","2009","HAB","Inhabitants","3","thousands",,,33726.91,,
"EVOPOP_T1","Population levels","CAN","Canada","2010","2010","HAB","Inhabitants","3","thousands",,,34126.55,,
"EVOPOP_T1","Population levels","CAN","Canada","2011","2011","HAB","Inhabitants","3","thousands",,,34483.98,,
"EVOPOP_T1","Population levels","CAN","Canada","2012","2012","HAB","Inhabitants","3","thousands",,,34880.49,,
"EVOPOP_T1","Population levels","CAN","Canada","2013","2013","HAB","Inhabitants","3","thousands",,,35317.5,,
"EVOPOP_T2","Population growth rates","CAN","Canada","2006","2006","GRWH","Growth rate","0","units",,,1.02609,,
"EVOPOP_T2","Population growth rates","CAN","Canada","2007","2007","GRWH","Growth rate","0","units",,,1.078838,,
"EVOPOP_T2","Population growth rates","CAN","Canada","2008","2008","GRWH","Growth rate","0","units",,,1.18486,,
"EVOPOP_T2","Population growth rates","CAN","Canada","2009","2009","GRWH","Growth rate","0","units",,,1.228336,,
"EVOPOP_T2","Population growth rates","CAN","Canada","2010","2010","GRWH","Growth rate","0","units",,,1.184905,,
"EVOPOP_T2","Population growth rates","CAN","Canada","2011","2011","GRWH","Growth rate","0","units",,,1.047361,,
"EVOPOP_T2","Population growth rates","CAN","Canada","2012","2012","GRWH","Growth rate","0","units",,,1.149856,"B","Break"
"EVOPOP_T4","Working age population","CAN","Canada","2006","2006","PC","Percentage","0","units",,,69.37441,,
"EVOPOP_T4","Working age population","CAN","Canada","2007","2007","PC","Percentage","0","units",,,69.47407,,
"EVOPOP_T4","Working age population","CAN","Canada","2008","2008","PC","Percentage","0","units",,,69.4837,,
"EVOPOP_T4","Working age population","CAN","Canada","2009","2009","PC","Percentage","0","units",,,69.44514,,
"EVOPOP_T4","Working age population","CAN","Canada","2010","2010","PC","Percentage","0","units",,,69.37262,,
"EVOPOP_T4","Working age population","CAN","Canada","2011","2011","PC","Percentage","0","units",,,69.20811,,
"EVOPOP_T3","Total fertility rates","CAN","Canada","2006","2006","CHLD","Children","0","units",,,1.59,,
"EVOPOP_T3","Total fertility rates","CAN","Canada","2007","2007","CHLD","Children","0","units",,,1.66,,
"EVOPOP_T3","Total fertility rates","CAN","Canada","2008","2008","CHLD","Children","0","units",,,1.68,,
"EVOPOP_T3","Total fertility rates","CAN","Canada","2009","2009","CHLD","Children","0","units",,,1.67,,
"EVOPOP_T3","Total fertility rates","CAN","Canada","2010","2010","CHLD","Children","0","units",,,1.63,,
"EVOPOP_T3","Total fertility rates","CAN","Canada","2011","2011","CHLD","Children","0","units",,,1.61,,
"AGEING_T1A","Youth population (under the age of 15)","CAN","Canada","2006","2006","PC","Percentage","0","units",,,17.34954,,
"AGEING_T1A","Youth population (under the age of 15)","CAN","Canada","2007","2007","PC","Percentage","0","units",,,17.06679,,
"AGEING_T1A","Youth population (under the age of 15)","CAN","Canada","2008","2008","PC","Percentage","0","units",,,16.84073,,
"AGEING_T1A","Youth population (under the age of 15)","CAN","Canada","2009","2009","PC","Percentage","0","units",,,16.64738,,
"AGEING_T1A","Youth population (under the age of 15)","CAN","Canada","2010","2010","PC","Percentage","0","units",,,16.47196,,
"AGEING_T1A","Youth population (under the age of 15)","CAN","Canada","2011","2011","PC","Percentage","0","units",,,16.34065,,
"AGEING_T1A","Youth population (under the age of 15)","CAN","Canada","2012","2012","PC","Percentage","0","units",,,16.2359,"B","Break"
"AGEING_T1A","Youth population (under the age of 15)","CAN","Canada","2013","2013","PC","Percentage","0","units",,,16.35256,,
"AGEING_T1B","Elderly population (age 65 and over)","CAN","Canada","2006","2006","PC","Percentage","0","units",,,13.27605,,
"AGEING_T1B","Elderly population (age 65 and over)","CAN","Canada","2007","2007","PC","Percentage","0","units",,,13.45915,,
"AGEING_T1B","Elderly population (age 65 and over)","CAN","Canada","2008","2008","PC","Percentage","0","units",,,13.67557,,
"AGEING_T1B","Elderly population (age 65 and over)","CAN","Canada","2009","2009","PC","Percentage","0","units",,,13.90747,,
"AGEING_T1B","Elderly population (age 65 and over)","CAN","Canada","2010","2010","PC","Percentage","0","units",,,14.15542,,
"AGEING_T1B","Elderly population (age 65 and over)","CAN","Canada","2011","2011","PC","Percentage","0","units",,,14.45124,,
"AGEING_T1B","Elderly population (age 65 and over)","CAN","Canada","2012","2012","PC","Percentage","0","units",,,14.87027,"B","Break"
"AGEING_T1B","Elderly population (age 65 and over)","CAN","Canada","2013","2013","PC","Percentage","0","units",,,15.20525,,
"MIGFORPOP_T1A","Foreign-born population","CAN","Canada","2011","2011","PC","Percentage","0","units",,,20.1,,
"MIGFORPOP_T1B","Foreign population","CAN","Canada","2011","2011","PC","Percentage","0","units",,,,,
"NETMIGR_T1C","Permanent inflows by category of entry: accompanying family of workers","CAN","Canada","2011","2011","PER","Persons","3","thousands",,,91.765,,
"NETMIGR_T1E","Permanent inflows by category of entry: humanitarian","CAN","Canada","2011","2011","PER","Persons","3","thousands",,,36.091,,
"NETMIGR_T1D","Permanent inflows by category of entry: family","CAN","Canada","2011","2011","PER","Persons","3","thousands",,,56.446,,
"NETMIGR_T1B","Permanent inflows by category of entry: free movements","CAN","Canada","2011","2011","PER","Persons","3","thousands",,,0,"Z","Absolute zero observation"
"NETMIGR_T1A","Permanent inflows by category of entry: work","CAN","Canada","2011","2011","PER","Persons","3","thousands",,,64.356,,
"NETMIGR_T1F","Permanent inflows by category of entry: Other","CAN","Canada","2011","2011","PER","Persons","3","thousands",,,0.091,,
"MIGEDUEMP_T1A","Employment rates of native-born  population by educational attainment: low","CAN","Canada","2012","2012","PC","Percentage","0","units",,,56.619,,
"MIGUNEMP_T1A","Unemployment rates of native-born populations: Men","CAN","Canada","2008","2008","PC","Percentage","0","units",,,6.603,,
"MIGUNEMP_T1A","Unemployment rates of native-born populations: Men","CAN","Canada","2009","2009","PC","Percentage","0","units",,,9.28,,
"MIGUNEMP_T1A","Unemployment rates of native-born populations: Men","CAN","Canada","2010","2010","PC","Percentage","0","units",,,8.562,,
"MIGUNEMP_T1A","Unemployment rates of native-born populations: Men","CAN","Canada","2011","2011","PC","Percentage","0","units",,,7.828,,
"MIGUNEMP_T1A","Unemployment rates of native-born populations: Men","CAN","Canada","2012","2012","PC","Percentage","0","units",,,7.626,,
"MIGUNEMP_T1B","Unemployment rates of foreign-born populations: Men","CAN","Canada","2008","2008","PC","Percentage","0","units",,,6.899,,
"MIGUNEMP_T1B","Unemployment rates of foreign-born populations: Men","CAN","Canada","2009","2009","PC","Percentage","0","units",,,10.704,,
"MIGUNEMP_T1B","Unemployment rates of foreign-born populations: Men","CAN","Canada","2010","2010","PC","Percentage","0","units",,,9.971,,
"MIGUNEMP_T1B","Unemployment rates of foreign-born populations: Men","CAN","Canada","2011","2011","PC","Percentage","0","units",,,8.426,,
"MIGUNEMP_T1B","Unemployment rates of foreign-born populations: Men","CAN","Canada","2012","2012","PC","Percentage","0","units",,,8.331,,
"MIGUNEMP_T1C","Unemployment rates of native-born populations: Women","CAN","Canada","2008","2008","PC","Percentage","0","units",,,5.253,,
"MIGUNEMP_T1C","Unemployment rates of native-born populations: Women","CAN","Canada","2009","2009","PC","Percentage","0","units",,,6.395,,
"MIGUNEMP_T1C","Unemployment rates of native-born populations: Women","CAN","Canada","2010","2010","PC","Percentage","0","units",,,6.591,,
"MIGUNEMP_T1C","Unemployment rates of native-born populations: Women","CAN","Canada","2011","2011","PC","Percentage","0","units",,,6.435,,
"MIGUNEMP_T1C","Unemployment rates of native-born populations: Women","CAN","Canada","2012","2012","PC","Percentage","0","units",,,6.369,,
"MIGUNEMP_T1D","Unemployment rates of foreign-born populations: Women","CAN","Canada","2008","2008","PC","Percentage","0","units",,,7.544,,
"MIGUNEMP_T1D","Unemployment rates of foreign-born populations: Women","CAN","Canada","2009","2009","PC","Percentage","0","units",,,9.632,,
"MIGUNEMP_T1D","Unemployment rates of foreign-born populations: Women","CAN","Canada","2010","2010","PC","Percentage","0","units",,,9.909,,
"MIGUNEMP_T1D","Unemployment rates of foreign-born populations: Women","CAN","Canada","2011","2011","PC","Percentage","0","units",,,9.452,,
"MIGUNEMP_T1D","Unemployment rates of foreign-born populations: Women","CAN","Canada","2012","2012","PC","Percentage","0","units",,,8.618,,
"MIGUNEMP_T1E","Unemployment rates of native-born populations: Total","CAN","Canada","2008","2008","PC","Percentage","0","units",,,5.963,,
"MIGUNEMP_T1E","Unemployment rates of native-born populations: Total","CAN","Canada","2009","2009","PC","Percentage","0","units",,,7.907,,
"MIGUNEMP_T1E","Unemployment rates of native-born populations: Total","CAN","Canada","2010","2010","PC","Percentage","0","units",,,7.622,,
"MIGUNEMP_T1E","Unemployment rates of native-born populations: Total","CAN","Canada","2011","2011","PC","Percentage","0","units",,,7.166,,
"MIGUNEMP_T1E","Unemployment rates of native-born populations: Total","CAN","Canada","2012","2012","PC","Percentage","0","units",,,7.028,,
"MIGUNEMP_T1F","Unemployment rates of foreign-born populations: Total","CAN","Canada","2008","2008","PC","Percentage","0","units",,,7.2,,
"MIGUNEMP_T1F","Unemployment rates of foreign-born populations: Total","CAN","Canada","2009","2009","PC","Percentage","0","units",,,10.194,,
"MIGUNEMP_T1F","Unemployment rates of foreign-born populations: Total","CAN","Canada","2010","2010","PC","Percentage","0","units",,,9.942,,
"MIGUNEMP_T1F","Unemployment rates of foreign-born populations: Total","CAN","Canada","2011","2011","PC","Percentage","0","units",,,8.916,,
"MIGUNEMP_T1F","Unemployment rates of foreign-born populations: Total","CAN","Canada","2012","2012","PC","Percentage","0","units",,,8.468,,
